building,amenity,office,shop,tourism,name,height_m,height_source,area_m2,wkt
yes,,,,,,14.0,levels_x3.5,1893.9,"POLYGON ((357728.72554045985 3465750.3445894495, 357712.66989044216 3465728.69916786, 357710.3652620914 3465723.6970098815, 357713.5607481559 3465719.2965204665, 357752.64251843083 3465715.8172127125, 357759.4492497234 3465718.718331582, 357761.4803848013 3465729.522628698, 357769.6622420392 3465735.5648523183, 357775.12016541464 3465755.513667967, 357774.3650998374 3465759.492999186, 357771.3420824574 3465761.8733246787, 357749.5964051369 3465759.2967943107, 357747.2644972631 3465758.5966955787, 357746.0487918358 3465756.6840759926, 357742.14423817035 3465751.61492112, 357740.20133725513 3465750.122380539, 357737.7478196154 3465749.579149416, 357728.72554045985 3465750.3445894495))"
yes,,,,,,14.0,levels_x3.5,736.4,"POLYGON ((357717.4144335569 3465762.7046746262, 357704.4822510973 3465769.9313861514, 357701.31752915046 3465770.2847623355, 357698.989269772 3465769.152237662, 357687.83548738586 3465759.4363055304, 357686.5533069961 3465757.535681279, 357684.5791517523 3465750.23406571, 357683.6094704937 3465746.1118308506, 357684.77957301924 3465742.5592460134, 357687.6551301837 3465740.5356753096, 357689.8514894444 3465739.6632681414, 357699.94701787876 3465738.728015253, 357703.3191134389 3465738.9261675905, 357705.4511454897 3465740.327440516, 357717.63829958916 3465757.457558153, 357718.3952303282 3465759.930741829, 357717.4144335569 3465762.7046746262))"
yes,,,,,,70.0,levels_x3.5,1666.8,"POLYGON ((357680.45030595036 3465622.0374368406, 357705.1628088334 3465620.1721039237, 357710.270112354 3465687.2225734494, 357685.5482514389 3465689.0880294074, 357680.45030595036 3465622.0374368406))"
yes,,,,,,35.0,levels_x3.5,2082.9,"POLYGON ((357786.8553317235 3465617.20136387, 357849.9175629419 3465605.5699603246, 357853.35664640483 3465624.049451003, 357848.1346222596 3465625.007182287, 357851.5838221591 3465643.530882975, 357805.6118441013 3465652.014701989, 357803.7634638961 3465642.0505209654, 357800.4879611925 3465642.6603645664, 357798.8967255313 3465634.1118130907, 357793.2286400465 3465635.1643155045, 357791.2472126021 3465624.5145561877, 357788.31339502987 3465625.053248829, 357786.8553317235 3465617.20136387))"
yes,,,,,,101.5,levels_x3.5,1408.3,"POLYGON ((357719.67387931846 3465622.6693196837, 357744.3874355814 3465620.8816729984, 357748.51615323673 3465677.557049897, 357723.7932144481 3465679.344820972, 357719.67387931846 3465622.6693196837))"
yes,,,,,,17.5,levels_x3.5,1427.2,"POLYGON ((357719.6838975539 3465772.130963235, 357695.5741563557 3465781.915197658, 357693.15603327146 3465783.2784349704, 357691.69612100045 3465785.814961979, 357691.87031983386 3465798.651169853, 357693.2344917606 3465800.9830690143, 357695.3404105124 3465801.8636118937, 357726.9036725615 3465796.357550591, 357736.6279825047 3465788.409392539, 357740.0527976608 3465788.285322065, 357744.22613704577 3465792.1201894707, 357746.47359417705 3465792.9101276044, 357750.6925137073 3465792.3872483657, 357764.7745515286 3465789.236043215, 357767.6054909314 3465788.1333077797, 357768.7955062017 3465785.3454555282, 357767.1683868163 3465775.5556668807, 357765.3254503418 3465772.3100445378, 357762.1622129844 3465770.6677499684, 357736.0605600373 3465779.5586996544, 357719.6838975539 3465772.130963235))"
yes,,,,,,10.5,default,367.9,"POLYGON ((358001.2819334312 3465912.4650005004, 358001.143623 3465902.9543689406, 358003.275248821 3465902.925502819, 358003.20869184553 3465898.7134068455, 358028.1124116265 3465898.365110462, 358028.2326876406 3465906.545565222, 358029.32704863435 3465906.5307483217, 358029.40193864057 3465912.0620643715, 358001.2819334312 3465912.4650005004))"
yes,,,,,,10.5,default,400.0,"POLYGON ((357924.692174194 3465854.232216031, 357924.6379150376 3465848.8225741056, 357926.0558345568 3465848.8033628548, 357925.97560753254 3465839.369550624, 357951.2046790698 3465839.1386258164, 357951.243007372 3465843.3732782295, 357952.9083498012 3465843.350718957, 357953.00461969804 3465853.9706044514, 357924.692174194 3465854.232216031))"
yes,,,,,,10.5,default,371.8,"POLYGON ((357881.12598428363 3465864.5900910804, 357880.8794330541 3465854.825925952, 357891.6882227721 3465854.5574829304, 357891.56232334836 3465849.4814163977, 357902.06674887124 3465849.2281959793, 357902.1885874874 3465854.0049727443, 357911.41798299854 3465853.780126486, 357911.6594955751 3465863.8769643437, 357901.26927969465 3465864.1286282027, 357901.3251671687 3465866.145675689, 357893.0377382341 3465866.346678908, 357892.9813984975 3465864.296376993, 357881.12598428363 3465864.5900910804))"
yes,,,,,,56.0,levels_x3.5,376.4,"POLYGON ((357898.2838968741 3465920.5567543525, 357900.27307770797 3465920.551971192, 357900.25623010774 3465911.5829454367, 357924.80236844317 3465911.538592694, 357924.8073543675 3465915.4189188895, 357926.3766225913 3465915.3311355296, 357926.49962782545 3465924.409590304, 357926.49876844784 3465925.7511095116, 357898.28848770546 3465925.811854699, 357898.2838968741 3465920.5567543525))"
yes,,,,,,49.0,levels_x3.5,334.4,"POLYGON ((357926.49962782545 3465924.409590304, 357926.3766225913 3465915.3311355296, 357928.4796979212 3465915.302640917, 357928.428333945 3465911.511637874, 357952.19038838765 3465911.2008017576, 357952.29139145964 3465919.35934617, 357954.3183364024 3465919.3318880103, 357954.3821544585 3465924.042929588, 357926.49962782545 3465924.409590304))"
yes,,,,,,35.0,levels_x3.5,749.6,"POLYGON ((357876.96476126666 3465795.6309078992, 357921.9262822814 3465768.812345869, 357928.33338903176 3465779.4575969893, 357924.2830352428 3465781.8850562614, 357925.9285351384 3465784.612297639, 357911.237881695 3465793.425817908, 357909.86514367885 3465791.160529921, 357902.83168435574 3465795.4023139537, 357903.99977483106 3465797.315595363, 357891.32110195444 3465804.993197939, 357889.4911809591 3465802.002376763, 357883.2134805303 3465805.823719611, 357876.96476126666 3465795.6309078992))"
yes,,,,,,10.5,default,346.3,"POLYGON ((357942.159992901 3465978.7557519544, 357942.2063126368 3465987.092427719, 357940.81681005924 3465987.1001658924, 357940.84452360065 3465991.955826205, 357968.17733733973 3465991.774030122, 357968.10511902184 3465980.821212234, 357966.9917333141 3465980.8362936126, 357966.98043527856 3465978.5969053484, 357942.159992901 3465978.7557519544))"
yes,,,,,,10.5,default,364.0,"POLYGON ((357850.9415677 3465865.076837638, 357850.7687139512 3465855.13428328, 357860.0372263759 3465854.98646936, 357859.9517806667 3465850.087243548, 357870.7237128272 3465849.9079734967, 357870.81275937345 3465855.0732345264, 357880.8794330541 3465854.825925952, 357881.12598428363 3465864.5900910804, 357870.0209996698 3465864.7738654795, 357870.0568089917 3465866.7135773567, 357863.08171726007 3465866.8302955506, 357863.0457563929 3465864.879498845, 357850.9415677 3465865.076837638))"
yes,,,,,,10.5,default,369.9,"POLYGON ((357968.17733733973 3465991.774030122, 357968.10511902184 3465980.821212234, 357970.0264738033 3465980.728665753, 357969.975009883 3465978.334605844, 357994.61950649525 3465977.834515965, 357994.76286406163 3465984.9059762936, 357997.0749791697 3465984.85249005, 357997.21112959855 3465991.3918798375, 357968.17733733973 3465991.774030122))"
yes,,,,,,10.5,levels_x3.5,524.3,"POLYGON ((357874.38563477545 3465802.672746721, 357878.90514700674 3465812.390085185, 357857.38604860264 3465822.305137158, 357859.03316340933 3465825.852773132, 357843.813765554 3465832.8664059457, 357838.9509395872 3465822.399830132, 357839.01654657355 3465819.5163616952, 357840.86064430454 3465816.531174582, 357874.38563477545 3465802.672746721))"
yes,,,,,,10.5,default,388.1,"POLYGON ((357953.00461969804 3465853.9706044514, 357981.01089192845 3465853.59126081, 357980.937120813 3465848.847094431, 357979.1956495297 3465848.870680369, 357979.0316837235 3465838.872575665, 357954.2903453562 3465839.274216017, 357954.354818649 3465843.3311248315, 357952.9083498012 3465843.350718957, 357953.00461969804 3465853.9706044514))"
yes,,,,,,10.5,default,345.4,"POLYGON ((357973.8002612577 3465912.9148002793, 357973.71772009064 3465908.226186364, 357975.75403307937 3465908.1875187317, 357975.6147412718 3465899.3088493696, 357998.6525381392 3465898.930321673, 357998.72636145476 3465902.9760167818, 358001.143623 3465902.9543689406, 358001.2819334312 3465912.4650005004, 357973.8002612577 3465912.9148002793))"
yes,,,,,,56.0,levels_x3.5,723.1,"POLYGON ((358474.3307430372 3465889.838573468, 358482.2822672446 3465900.718284897, 358525.7543461516 3465869.2549158717, 358517.8028469089 3465858.375172739, 358474.3307430372 3465889.838573468))"
apartments,,,,,,70.0,levels_x3.5,389.7,"POLYGON ((358435.06367291184 3465926.079247408, 358467.56252091954 3465932.780447516, 358469.50184688985 3465923.4413504205, 358460.86414293176 3465921.662095666, 358461.8477788045 3465916.970184168, 358446.86296662973 3465913.879677994, 358445.8794866494 3465918.5826759045, 358437.00312152493 3465916.751228171, 358435.06367291184 3465926.079247408))"
yes,,,,,,10.5,default,3499.1,"POLYGON ((357798.42337835755 3465691.8585042516, 357813.2839945253 3465685.747714622, 357833.05982141825 3465726.2569970856, 357883.70752022346 3465703.219417146, 357887.033917174 3465710.580345499, 357890.7928366853 3465709.1213773135, 357894.6882027734 3465717.0289392923, 357897.8036133608 3465715.8447779696, 357901.641873749 3465723.753116052, 357816.30868043855 3465767.727160971, 357809.3302413212 3465738.120131473, 357798.42337835755 3465691.8585042516))"
yes,,,,,,28.0,levels_x3.5,2447.1,"POLYGON ((357891.32331323484 3465609.8980849963, 357936.3890455655 3465672.914837855, 357909.3694794197 3465692.062007614, 357869.3099865103 3465636.0509156785, 357878.11541085533 3465629.811643381, 357875.14659435605 3465625.6610537684, 357881.1236858363 3465621.422486423, 357879.0766575418 3465618.5676504015, 357891.32331323484 3465609.8980849963))"
yes,,,,,,3.5,levels_x3.5,115.1,"POLYGON ((357831.54250475636 3465693.6711685173, 357826.3147832485 3465683.6751910755, 357835.37909020134 3465678.984527031, 357840.5972885117 3465688.980637699, 357831.54250475636 3465693.6711685173))"
yes,,,,,,10.5,default,749.1,"POLYGON ((358477.1120655628 3463873.5789853707, 358455.85179799295 3463865.617178435, 358468.3844153946 3463834.904064952, 358489.5959957397 3463843.487415537, 358477.1120655628 3463873.5789853707))"
yes,,,,,,10.5,default,1113.3,"POLYGON ((358426.2622891299 3463880.983500911, 358435.0410868717 3463857.815649813, 358455.85179799295 3463865.617178435, 358477.1120655628 3463873.5789853707, 358468.3428596632 3463896.757755267, 358426.2622891299 3463880.983500911))"
yes,,,,,,10.5,default,698.7,"POLYGON ((358437.61092074733 3463806.9702763283, 358441.8573413094 3463795.0168794063, 358493.8053646499 3463813.25244868, 358489.55904419045 3463825.21690776, 358437.61092074733 3463806.9702763283))"
yes,,,,,,10.5,default,1293.9,"POLYGON ((358522.74515881453 3463859.8258098867, 358530.5118934326 3463835.0086798347, 358578.0426689945 3463849.734261715, 358570.2758369183 3463874.5513534113, 358522.74515881453 3463859.8258098867))"
yes,,,,,,10.5,default,232.6,"POLYGON ((358517.97080034507 3463859.4577968097, 358522.39618552895 3463847.3578940225, 358505.4252480664 3463841.211821538, 358500.9903610073 3463853.311860341, 358517.97080034507 3463859.4577968097))"
yes,,,,,,10.5,default,238.2,"POLYGON ((358507.6901732949 3463831.2697050055, 358511.3376679993 3463820.0783156306, 358530.6039802126 3463826.3043213077, 358526.9563184525 3463837.4846186563, 358507.6901732949 3463831.2697050055))"
yes,,,,,,10.5,default,595.2,"POLYGON ((358594.8884053753 3463804.2067013737, 358583.14359741873 3463800.163087011, 358598.88878261787 3463754.905368447, 358610.6336331356 3463758.9490017947, 358594.8884053753 3463804.2067013737))"
yes,,,,,,10.5,default,243.2,"POLYGON ((358561.30169692636 3463795.667974996, 358553.19281742943 3463792.284940376, 358563.93033428234 3463766.795854596, 358572.0487471637 3463770.1787697044, 358561.30169692636 3463795.667974996))"
retail,,,,,,10.5,default,1795.7,"POLYGON ((359768.19840087765 3464255.0015082657, 359815.6563040569 3464269.55610571, 359804.9423893367 3464304.1124219093, 359757.48447390326 3464289.5467925845, 359768.19840087765 3464255.0015082657))"
yes,,,,,公共厕所,10.5,default,122.5,"POLYGON ((359934.1215259182 3464385.592818025, 359936.91145211144 3464377.096412968, 359949.93318875134 3464381.335088347, 359947.14325353457 3464389.8314896547, 359934.1215259182 3464385.592818025))"
yes,,,,,,10.5,default,183.9,"POLYGON ((359911.004413043 3464402.3652324122, 359910.7160382865 3464388.6104757832, 359924.0772729494 3464388.3322950746, 359924.3656301644 3464402.087051434, 359911.004413043 3464402.3652324122))"
retail,,,,,,10.5,default,586.0,"POLYGON ((359952.46965815325 3464393.784862423, 359954.7929954081 3464386.7027028883, 360010.86559352285 3464404.879372252, 360012.1554956287 3464400.9596407055, 360024.2305010862 3464404.878436669, 360020.6265880452 3464415.8690980724, 359952.46965815325 3464393.784862423))"
commercial,,,,,,10.5,default,2068.8,"POLYGON ((357776.21178867924 3464857.531565466, 357836.5019842468 3464856.647781779, 357845.86632764456 3464861.399078244, 357847.07200994156 3464859.054505716, 357858.8421199167 3464865.026022929, 357848.1957032809 3464885.780703114, 357785.4121931494 3464886.698231162, 357785.18206043064 3464870.4258850617, 357776.40741584694 3464870.555938377, 357776.21178867924 3464857.531565466))"
yes,,,,hotel,海军军医大学招待所,10.5,default,13936.0,"POLYGON ((359952.08573372546 3464581.0888565634, 360002.3118229646 3464598.489808984, 360048.0830870798 3464488.896778564, 359924.95140817284 3464445.960427913, 359917.1953141375 3464443.2590495506, 359913.6126648352 3464451.555399823, 359895.883057066 3464446.1933642654, 359892.7132045608 3464531.0157871563, 359910.15628040174 3464538.4548524455, 359916.2653327862 3464529.7367283986, 359955.6584547998 3464542.8141847816, 359963.16915899236 3464555.663202943, 359952.08573372546 3464581.0888565634))"
yes,,government,,,,10.5,default,446.2,"POLYGON ((358762.2186360254 3464990.0891246265, 358778.8455088238 3464976.4835143024, 358790.35403362825 3464975.0979446536, 358803.5044461429 3464991.0300065116, 358810.94699671253 3464990.242444083, 358810.9223135874 3464986.9943505437, 358795.94230546395 3464968.7919461173, 358776.2112625819 3464971.008851311, 358756.7083825507 3464985.9281717073, 358755.21950490755 3464990.58249452, 358762.2186360254 3464990.0891246265))"
apartments,,,,,,10.5,default,320.6,"POLYGON ((358402.7105047223 3464219.592311183, 358406.20514548785 3464208.3807558557, 358430.821277631 3464214.645221657, 358426.6456371457 3464227.5954951355, 358402.7105047223 3464219.592311183))"
apartments,,,,,,10.5,default,320.5,"POLYGON ((358395.6741793747 3464239.233278357, 358399.1783225628 3464228.0215914156, 358423.79441442504 3464234.2860393804, 358419.6091245683 3464247.225360273, 358395.6741793747 3464239.233278357))"
apartments,,,,,,10.5,default,265.6,"POLYGON ((358370.92955466325 3464413.1420514523, 358372.7024265869 3464403.4393500243, 358397.83746530244 3464410.095837986, 358394.81992924004 3464420.680103334, 358370.92955466325 3464413.1420514523))"
apartments,,,,,,10.5,default,265.6,"POLYGON ((358397.5429525514 3464422.128980036, 358399.31584679696 3464412.4262838247, 358424.44132677076 3464419.0829626424, 358421.4332849425 3464429.667091152, 358397.5429525514 3464422.128980036))"
apartments,,,,,,10.5,default,265.6,"POLYGON ((358422.85369363916 3464430.5237793964, 358424.61709163163 3464420.8212165833, 358449.7521998419 3464427.488911092, 358446.74413581245 3464438.073031628, 358422.85369363916 3464430.5237793964))"
apartments,,,,,,10.5,default,265.6,"POLYGON ((358428.55509260885 3464407.1978472965, 358430.31850111694 3464397.4952860908, 358455.4536599207 3464404.1629959433, 358452.445582038 3464414.747114048, 358428.55509260885 3464407.1978472965))"
apartments,,,,,,10.5,default,265.8,"POLYGON ((358403.9050511745 3464399.093458159, 358405.6778068943 3464389.379678919, 358430.8130034073 3464396.047330961, 358427.8049471638 3464406.63145683, 358403.9050511745 3464399.093458159))"
apartments,,,,,,10.5,default,265.8,"POLYGON ((358377.4957194363 3464391.123741184, 358379.26845275937 3464381.409956747, 358404.40368797665 3464388.077546774, 358401.39565518114 3464398.661680984, 358377.4957194363 3464391.123741184))"
yes,,,,,,3.5,measured,292.8,"POLYGON ((358219.7578802017 3465023.3505362347, 358219.55296680634 3465013.1201812364, 358248.5055878565 3465012.873001403, 358248.43253324385 3465022.9629835486, 358219.7578802017 3465023.3505362347))"
